Symbol,Period,Metric,Value
AAPL,2016-12,Consolidated Income,17891
AAPL,2016-09,Revenues,46852
AAPL,2016-09,Revenue Growth,-0.0903
AAPL,2016-09,Cost of Revenue,29039
AAPL,2016-09,Gross Profit,17813
AAPL,2016-09,Research and Development Expense,2570
AAPL,2016-09,Selling, General and Administrative Expense,3482
AAPL,2016-09,Operating Expenses,6052
AAPL,2016-09,Operating Income,11761
AAPL,2016-09,Interest Expense,0
AAPL,2016-09,Earnings before Tax,12188
AAPL,2016-09,Income Tax Expense,3174
AAPL,2016-09,Net Income to Non-Controlling Interests,0
AAPL,2016-09,Net Income from Discontinued Operations,0
AAPL,2016-09,Net Income,9014
AAPL,2016-09,Preferred Dividends Income Statement Impact,0
AAPL,2016-09,Net Income Common Stock,9014
AAPL,2016-09,EPS,1.69
AAPL,2016-09,EPS Diluted,1.69
AAPL,2016-09,Weighted Average Shares,5366
AAPL,2016-09,Weighted Average Shares Diluted,5393
AAPL,2016-09,Dividends per Basic Common Share,0.57
AAPL,2016-09,Gross Margin,0.3802
AAPL,2016-09,EBITDA Margin,0.315
AAPL,2016-09,EBIT Margin,0.2601
AAPL,2016-09,Profit Margin,0.192
AAPL,2016-09,Free Cash Flow Margin,0.2593
AAPL,2016-09,EBITDA,14736
AAPL,2016-09,EBIT,12188
AAPL,2016-09,Consolidated Income,9014
AAPL,2016-06,Revenues,42358
AAPL,2016-06,Revenue Growth,-0.1461
AAPL,2016-06,Cost of Revenue,26252
AAPL,2016-06,Gross Profit,16106
AAPL,2016-06,Research and Development Expense,2560
AAPL,2016-06,Selling, General and Administrative Expense,3441
AAPL,2016-06,Operating Expenses,6001
AAPL,2016-06,Operating Income,10105
AAPL,2016-06,Interest Expense,0
AAPL,2016-06,Earnings before Tax,10469
AAPL,2016-06,Income Tax Expense,2673
AAPL,2016-06,Net Income to Non-Controlling Interests,0
AAPL,2016-06,Net Income from Discontinued Operations,0
AAPL,2016-06,Net Income,7796
AAPL,2016-06,Preferred Dividends Income Statement Impact,0
AAPL,2016-06,Net Income Common Stock,7796
AAPL,2016-06,EPS,1.43
AAPL,2016-06,EPS Diluted,1.42
AAPL,2016-06,Weighted Average Shares,5443
AAPL,2016-06,Weighted Average Shares Diluted,5472
AAPL,2016-06,Dividends per Basic Common Share,0.57
AAPL,2016-06,Gross Margin,0.3802
AAPL,2016-06,EBITDA Margin,0.307
AAPL,2016-06,EBIT Margin,0.2472
AAPL,2016-06,Profit Margin,0.184
AAPL,2016-06,Free Cash Flow Margin,0.1847
AAPL,2016-06,EBITDA,12995
AAPL,2016-06,EBIT,10469
AAPL,2016-06,Consolidated Income,7796
AAPL,2016-03,Revenues,50557
AAPL,2016-03,Revenue Growth,-0.1285
AAPL,2016-03,Cost of Revenue,30636
AAPL,2016-03,Gross Profit,19921
AAPL,2016-03,Research and Development Expense,2511
AAPL,2016-03,Selling, General and Administrative Expense,3423
AAPL,2016-03,Operating Expenses,5934
AAPL,2016-03,Operating Income,13987
AAPL,2016-03,Interest Expense,0
AAPL,2016-03,Earnings before Tax,14142
AAPL,2016-03,Income Tax Expense,3626
AAPL,2016-03,Net Income to Non-Controlling Interests,0
AAPL,2016-03,Net Income from Discontinued Operations,0
AAPL,2016-03,Net Income,10516
AAPL,2016-03,Preferred Dividends Income Statement Impact,0
AAPL,2016-03,Net Income Common Stock,10516
AAPL,2016-03,EPS,1.91
AAPL,2016-03,EPS Diluted,1.9
AAPL,2016-03,Weighted Average Shares,5514
AAPL,2016-03,Weighted Average Shares Diluted,5540
AAPL,2016-03,Dividends per Basic Common Share,0.52
AAPL,2016-03,Gross Margin,0.394
AAPL,2016-03,EBITDA Margin,0.329
AAPL,2016-03,EBIT Margin,0.2797
AAPL,2016-03,Profit Margin,0.208
AAPL,2016-03,Free Cash Flow Margin,0.1833
AAPL,2016-03,EBITDA,16619
AAPL,2016-03,EBIT,14142
AAPL,2016-03,Consolidated Income,10516
AAPL,2015-12,Revenues,75872
AAPL,2015-12,Revenue Growth,0.0171
AAPL,2015-12,Cost of Revenue,45449
AAPL,2015-12,Gross Profit,30423
AAPL,2015-12,Research and Development Expense,2404
AAPL,2015-12,Selling, General and Administrative Expense,3848
AAPL,2015-12,Operating Expenses,6252
AAPL,2015-12,Operating Income,24171
AAPL,2015-12,Interest Expense,0
AAPL,2015-12,Earnings before Tax,24573
AAPL,2015-12,Income Tax Expense,6212
AAPL,2015-12,Net Income to Non-Controlling Interests,0
AAPL,2015-12,Net Income from Discontinued Operations,0
AAPL,2015-12,Net Income,18361
AAPL,2015-12,Preferred Dividends Income Statement Impact,0
AAPL,2015-12,Net Income Common Stock,18361
AAPL,2015-12,EPS,3.3
AAPL,2015-12,EPS Diluted,3.28
AAPL,2015-12,Weighted Average Shares,5558
AAPL,2015-12,Weighted Average Shares Diluted,5594
AAPL,2015-12,Dividends per Basic Common Share,0.52
AAPL,2015-12,Gross Margin,0.401
AAPL,2015-12,EBITDA Margin,0.363
AAPL,2015-12,EBIT Margin,0.3239
AAPL,2015-12,Profit Margin,0.242
AAPL,2015-12,Free Cash Flow Margin,0.3144
AAPL,2015-12,EBITDA,27527
AAPL,2015-12,EBIT,24573
AAPL,2015-12,Consolidated Income,18361
AAPL,2015-09,Revenues,51501
AAPL,2015-09,Revenue Growth,0.2226
AAPL,2015-09,Cost of Revenue,30953
AAPL,2015-09,Gross Profit,20548
AAPL,2015-09,Research and Development Expense,2220
AAPL,2015-09,Selling, General and Administrative Expense,3705
AAPL,2015-09,Operating Expenses,5925
AAPL,2015-09,Operating Income,14623
AAPL,2015-09,Interest Expense,0
AAPL,2015-09,Earnings before Tax,15062
AAPL,2015-09,Income Tax Expense,3938
AAPL,2015-09,Net Income to Non-Controlling Interests,0
AAPL,2015-09,Net Income from Discontinued Operations,0
AAPL,2015-09,Net Income,11124
AAPL,2015-09,Preferred Dividends Income Statement Impact,0
AAPL,2015-09,Net Income Common Stock,11124
AAPL,2015-09,EPS,1.98
AAPL,2015-09,EPS Diluted,1.97
AAPL,2015-09,Weighted Average Shares,5646
AAPL,2015-09,Weighted Average Shares Diluted,5682
AAPL,2015-09,Dividends per Basic Common Share,0.52
AAPL,2015-09,Gross Margin,0.399
AAPL,2015-09,EBITDA Margin,0.353
AAPL,2015-09,EBIT Margin,0.2925
AAPL,2015-09,Profit Margin,0.216
AAPL,2015-09,Free Cash Flow Margin,0.1914
AAPL,2015-09,EBITDA,18181
AAPL,2015-09,EBIT,15062
AAPL,2015-09,Consolidated Income,11124
AAPL,2015-06,Revenues,49605
AAPL,2015-06,Revenue Growth,0.3252
AAPL,2015-06,Cost of Revenue,29924
AAPL,2015-06,Gross Profit,19681
AAPL,2015-06,Research and Development Expense,2034
AAPL,2015-06,Selling, General and Administrative Expense,3564
AAPL,2015-06,Operating Expenses,5598
AAPL,2015-06,Operating Income,14083
AAPL,2015-06,Interest Expense,0
AAPL,2015-06,Earnings before Tax,14473
AAPL,2015-06,Income Tax Expense,3796
AAPL,2015-06,Net Income to Non-Controlling Interests,0
AAPL,2015-06,Net Income from Discontinued Operations,0
AAPL,2015-06,Net Income,10677
AAPL,2015-06,Preferred Dividends Income Statement Impact,0
AAPL,2015-06,Net Income Common Stock,10677
AAPL,2015-06,EPS,1.86
AAPL,2015-06,EPS Diluted,1.85
AAPL,2015-06,Weighted Average Shares,5729
AAPL,2015-06,Weighted Average Shares Diluted,5773
AAPL,2015-06,Dividends per Basic Common Share,0.52
AAPL,2015-06,Gross Margin,0.3968
AAPL,2015-06,EBITDA Margin,0.354
AAPL,2015-06,EBIT Margin,0.2918
AAPL,2015-06,Profit Margin,0.215
AAPL,2015-06,Free Cash Flow Margin,0.261
AAPL,2015-06,EBITDA,17557
AAPL,2015-06,EBIT,14473
AAPL,2015-06,Consolidated Income,10677
AAPL,2015-03,Revenues,58010
AAPL,2015-03,Revenue Growth,0.2709
AAPL,2015-03,Cost of Revenue,34354
AAPL,2015-03,Gross Profit,23656
AAPL,2015-03,Research and Development Expense,1918
AAPL,2015-03,Selling, General and Administrative Expense,3460
AAPL,2015-03,Operating Expenses,5378
AAPL,2015-03,Operating Income,18278
AAPL,2015-03,Interest Expense,0
AAPL,2015-03,Earnings before Tax,18564
AAPL,2015-03,Income Tax Expense,4995
AAPL,2015-03,Net Income to Non-Controlling Interests,0
AAPL,2015-03,Net Income from Discontinued Operations,0
AAPL,2015-03,Net Income,13569
AAPL,2015-03,Preferred Dividends Income Statement Impact,0
AAPL,2015-03,Net Income Common Stock,13569
AAPL,2015-03,EPS,2.34
AAPL,2015-03,EPS Diluted,2.33
AAPL,2015-03,Weighted Average Shares,5793
AAPL,2015-03,Weighted Average Shares Diluted,5834
AAPL,2015-03,Dividends per Basic Common Share,0.47
AAPL,2015-03,Gross Margin,0.4078
AAPL,2015-03,EBITDA Margin,0.363
AAPL,2015-03,EBIT Margin,0.32
AAPL,2015-03,Profit Margin,0.234
AAPL,2015-03,Free Cash Flow Margin,0.2881
AAPL,2015-03,EBITDA,21043
AAPL,2015-03,EBIT,18564
AAPL,2015-03,Consolidated Income,13569
AAPL,2014-12,Revenues,74599
AAPL,2014-12,Revenue Growth,0.2953
AAPL,2014-12,Cost of Revenue,44858
AAPL,2014-12,Gross Profit,29741
AAPL,2014-12,Research and Development Expense,1895
AAPL,2014-12,Selling, General and Administrative Expense,3600
AAPL,2014-12,Operating Expenses,5495
AAPL,2014-12,Operating Income,24246
AAPL,2014-12,Interest Expense,0
AAPL,2014-12,Earnings before Tax,24416
AAPL,2014-12,Income Tax Expense,6392
AAPL,2014-12,Net Income to Non-Controlling Interests,0
AAPL,2014-12,Net Income from Discontinued Operations,0
AAPL,2014-12,Net Income,18024
AAPL,2014-12,Preferred Dividends Income Statement Impact,0
AAPL,2014-12,Net Income Common Stock,18024
AAPL,2014-12,EPS,3.08
AAPL,2014-12,EPS Diluted,3.06
AAPL,2014-12,Weighted Average Shares,5843
AAPL,2014-12,Weighted Average Shares Diluted,5881
AAPL,2014-12,Dividends per Basic Common Share,0.47
AAPL,2014-12,Gross Margin,0.3987
AAPL,2014-12,EBITDA Margin,0.362
AAPL,2014-12,EBIT Margin,0.3273
AAPL,2014-12,Profit Margin,0.242
AAPL,2014-12,Free Cash Flow Margin,0.4089
AAPL,2014-12,EBITDA,26991
AAPL,2014-12,EBIT,24416
AAPL,2014-12,Consolidated Income,18024
AAPL,2014-09,Revenues,42123
AAPL,2014-09,Revenue Growth,0.1241
AAPL,2014-09,Cost of Revenue,26114
AAPL,2014-09,Gross Profit,16009
AAPL,2014-09,Research and Development Expense,1686
AAPL,2014-09,Selling, General and Administrative Expense,3158
AAPL,2014-09,Operating Expenses,4844
AAPL,2014-09,Operating Income,11165
AAPL,2014-09,Interest Expense,0
AAPL,2014-09,Earnings before Tax,11472
AAPL,2014-09,Income Tax Expense,3005
AAPL,2014-09,Net Income to Non-Controlling Interests,0
AAPL,2014-09,Net Income from Discontinued Operations,0
AAPL,2014-09,Net Income,8467
AAPL,2014-09,Preferred Dividends Income Statement Impact,0
AAPL,2014-09,Net Income Common Stock,8467
AAPL,2014-09,EPS,1.43
AAPL,2014-09,EPS Diluted,1.42
AAPL,2014-09,Weighted Average Shares,5933
AAPL,2014-09,Weighted Average Shares Diluted,5972
AAPL,2014-09,Dividends per Basic Common Share,0.47
AAPL,2014-09,Gross Margin,0.3801
AAPL,2014-09,EBITDA Margin,0.319
AAPL,2014-09,EBIT Margin,0.2723
AAPL,2014-09,Profit Margin,0.201
AAPL,2014-09,Free Cash Flow Margin,0.2237
AAPL,2014-09,EBITDA,13441
AAPL,2014-09,EBIT,11472
AAPL,2014-09,Consolidated Income,8467
AAPL,2014-06,Revenues,37432
AAPL,2014-06,Revenue Growth,0.0597
AAPL,2014-06,Cost of Revenue,22697
AAPL,2014-06,Gross Profit,14735
AAPL,2014-06,Research and Development Expense,1603
AAPL,2014-06,Selling, General and Administrative Expense,2850
AAPL,2014-06,Operating Expenses,4453
AAPL,2014-06,Operating Income,10282
AAPL,2014-06,Interest Expense,0
AAPL,2014-06,Earnings before Tax,10484
AAPL,2014-06,Income Tax Expense,2736
AAPL,2014-06,Net Income to Non-Controlling Interests,0
AAPL,2014-06,Net Income from Discontinued Operations,0
AAPL,2014-06,Net Income,7748
AAPL,2014-06,Preferred Dividends Income Statement Impact,0
AAPL,2014-06,Net Income Common Stock,7748
AAPL,2014-06,EPS,1.29
AAPL,2014-06,EPS Diluted,1.28
AAPL,2014-06,Weighted Average Shares,6012
AAPL,2014-06,Weighted Average Shares Diluted,6051
AAPL,2014-06,Dividends per Basic Common Share,0.47
AAPL,2014-06,Gross Margin,0.3936
AAPL,2014-06,EBITDA Margin,0.332
AAPL,2014-06,EBIT Margin,0.2801
AAPL,2014-06,Profit Margin,0.207
AAPL,2014-06,Free Cash Flow Margin,0.2104
AAPL,2014-06,EBITDA,12430
AAPL,2014-06,EBIT,10484
AAPL,2014-06,Consolidated Income,7748
AAPL,2014-03,Revenues,45646
AAPL,2014-03,Revenue Growth,0.0469
AAPL,2014-03,Cost of Revenue,27699
AAPL,2014-03,Gross Profit,17947
AAPL,2014-03,Research and Development Expense,1422
AAPL,2014-03,Selling, General and Administrative Expense,2932
AAPL,2014-03,Operating Expenses,4354
AAPL,2014-03,Operating Income,13593
AAPL,2014-03,Interest Expense,0
AAPL,2014-03,Earnings before Tax,13818
AAPL,2014-03,Income Tax Expense,3595
AAPL,2014-03,Net Income to Non-Controlling Interests,0
AAPL,2014-03,Net Income from Discontinued Operations,0
AAPL,2014-03,Net Income,10223
AAPL,2014-03,Preferred Dividends Income Statement Impact,0
AAPL,2014-03,Net Income Common Stock,10223
AAPL,2014-03,EPS,1.67
AAPL,2014-03,EPS Diluted,1.66
AAPL,2014-03,Weighted Average Shares,6123
AAPL,2014-03,Weighted Average Shares Diluted,6156
AAPL,2014-03,Dividends per Basic Common Share,0.44
AAPL,2014-03,Gross Margin,0.3932
AAPL,2014-03,EBITDA Margin,0.344
AAPL,2014-03,EBIT Margin,0.3027
AAPL,2014-03,Profit Margin,0.224
AAPL,2014-03,Free Cash Flow Margin,0.2663
AAPL,2014-03,EBITDA,15705
AAPL,2014-03,EBIT,13818
AAPL,2014-03,Consolidated Income,10223
AAPL,2013-12,Revenues,57594
AAPL,2013-12,Revenue Growth,0.0565
AAPL,2013-12,Cost of Revenue,35748
AAPL,2013-12,Gross Profit,21846
AAPL,2013-12,Research and Development Expense,1330
AAPL,2013-12,Selling, General and Administrative Expense,3053
AAPL,2013-12,Operating Expenses,4383
AAPL,2013-12,Operating Income,17463
AAPL,2013-12,Interest Expense,0
AAPL,2013-12,Earnings before Tax,17709
AAPL,2013-12,Income Tax Expense,4637
AAPL,2013-12,Net Income to Non-Controlling Interests,0
AAPL,2013-12,Net Income from Discontinued Operations,0
AAPL,2013-12,Net Income,13072
AAPL,2013-12,Preferred Dividends Income Statement Impact,0
AAPL,2013-12,Net Income Common Stock,13072
AAPL,2013-12,EPS,2.08
AAPL,2013-12,EPS Diluted,2.07
AAPL,2013-12,Weighted Average Shares,6272
AAPL,2013-12,Weighted Average Shares Diluted,6310
AAPL,2013-12,Dividends per Basic Common Share,0.44
AAPL,2013-12,Gross Margin,0.3793
AAPL,2013-12,EBITDA Margin,0.345
AAPL,2013-12,EBIT Margin,0.3075
AAPL,2013-12,Profit Margin,0.227
AAPL,2013-12,Free Cash Flow Margin,0.3592
AAPL,2013-12,EBITDA,19853
AAPL,2013-12,EBIT,17709
AAPL,2013-12,Consolidated Income,13072
AAPL,2013-09,Revenues,37472
AAPL,2013-09,Revenue Growth,0.0419
AAPL,2013-09,Cost of Revenue,23601
AAPL,2013-09,Gross Profit,13871
AAPL,2013-09,Research and Development Expense,1168
AAPL,2013-09,Selling, General and Administrative Expense,2673
AAPL,2013-09,Operating Expenses,3841
AAPL,2013-09,Operating Income,10030
AAPL,2013-09,Interest Expense,0
AAPL,2013-09,Earnings before Tax,10143
AAPL,2013-09,Income Tax Expense,2631
AAPL,2013-09,Net Income to Non-Controlling Interests,0
AAPL,2013-09,Net Income from Discontinued Operations,0
AAPL,2013-09,Net Income,7512
AAPL,2013-09,Preferred Dividends Income Statement Impact,0
AAPL,2013-09,Net Income Common Stock,7512
AAPL,2013-09,EPS,1.2
AAPL,2013-09,EPS Diluted,1.19
AAPL,2013-09,Weighted Average Shares,6329
AAPL,2013-09,Weighted Average Shares Diluted,6363
AAPL,2013-09,Dividends per Basic Common Share,0.44
AAPL,2013-09,Gross Margin,0.3702
AAPL,2013-09,EBITDA Margin,0.318
AAPL,2013-09,EBIT Margin,0.2707
AAPL,2013-09,Profit Margin,0.2
AAPL,2013-09,Free Cash Flow Margin,0.2122
AAPL,2013-09,EBITDA,11926
AAPL,2013-09,EBIT,10143
AAPL,2013-09,Consolidated Income,7512
AAPL,2013-06,Revenues,35323
AAPL,2013-06,Revenue Growth,0.0086
AAPL,2013-06,Cost of Revenue,22299
AAPL,2013-06,Gross Profit,13024
AAPL,2013-06,Research and Development Expense,1178
AAPL,2013-06,Selling, General and Administrative Expense,2645
AAPL,2013-06,Operating Expenses,3823
AAPL,2013-06,Operating Income,9201
AAPL,2013-06,Interest Expense,0
AAPL,2013-06,Earnings before Tax,9435
AAPL,2013-06,Income Tax Expense,2535
AAPL,2013-06,Net Income to Non-Controlling Interests,0
AAPL,2013-06,Net Income from Discontinued Operations,0
AAPL,2013-06,Net Income,6900
AAPL,2013-06,Preferred Dividends Income Statement Impact,0
AAPL,2013-06,Net Income Common Stock,6900
AAPL,2013-06,EPS,1.07
AAPL,2013-06,EPS Diluted,1.07
AAPL,2013-06,Weighted Average Shares,6430
AAPL,2013-06,Weighted Average Shares Diluted,6469
AAPL,2013-06,Dividends per Basic Common Share,0.44
AAPL,2013-06,Gross Margin,0.3687
AAPL,2013-06,EBITDA Margin,0.315
AAPL,2013-06,EBIT Margin,0.2671
AAPL,2013-06,Profit Margin,0.195
AAPL,2013-06,Free Cash Flow Margin,0.1682
AAPL,2013-06,EBITDA,11129
AAPL,2013-06,EBIT,9435
AAPL,2013-06,Consolidated Income,6900
AAPL,2013-03,Revenues,43603
AAPL,2013-03,Revenue Growth,0.1127
AAPL,2013-03,Cost of Revenue,27254
AAPL,2013-03,Gross Profit,16349
AAPL,2013-03,Research and Development Expense,1119
AAPL,2013-03,Selling, General and Administrative Expense,2672
AAPL,2013-03,Operating Expenses,3791
AAPL,2013-03,Operating Income,12558
AAPL,2013-03,Interest Expense,0
AAPL,2013-03,Earnings before Tax,12905
AAPL,2013-03,Income Tax Expense,3358
AAPL,2013-03,Net Income to Non-Controlling Interests,0
AAPL,2013-03,Net Income from Discontinued Operations,0
AAPL,2013-03,Net Income,9547
AAPL,2013-03,Preferred Dividends Income Statement Impact,0
AAPL,2013-03,Net Income Common Stock,9547
AAPL,2013-03,EPS,1.45
AAPL,2013-03,EPS Diluted,1.44
AAPL,2013-03,Weighted Average Shares,6577
AAPL,2013-03,Weighted Average Shares Diluted,6622
AAPL,2013-03,Dividends per Basic Common Share,0.38
AAPL,2013-03,Gross Margin,0.375
AAPL,2013-03,EBITDA Margin,0.335
AAPL,2013-03,EBIT Margin,0.296
AAPL,2013-03,Profit Margin,0.219
AAPL,2013-03,Free Cash Flow Margin,0.2407
AAPL,2013-03,EBITDA,14597
AAPL,2013-03,EBIT,12905
AAPL,2013-03,Consolidated Income,9547
AAPL,2012-12,Revenues,54512
AAPL,2012-12,Revenue Growth,0.1765
AAPL,2012-12,Cost of Revenue,33452
AAPL,2012-12,Gross Profit,21060
AAPL,2012-12,Research and Development Expense,1010
AAPL,2012-12,Selling, General and Administrative Expense,2840
AAPL,2012-12,Operating Expenses,3850
AAPL,2012-12,Operating Income,17210
AAPL,2012-12,Interest Expense,0
AAPL,2012-12,Earnings before Tax,17672
AAPL,2012-12,Income Tax Expense,4594
AAPL,2012-12,Net Income to Non-Controlling Interests,0
AAPL,2012-12,Net Income from Discontinued Operations,0
AAPL,2012-12,Net Income,13078
AAPL,2012-12,Preferred Dividends Income Statement Impact,0
AAPL,2012-12,Net Income Common Stock,13078
AAPL,2012-12,EPS,1.99
AAPL,2012-12,EPS Diluted,1.97
AAPL,2012-12,Weighted Average Shares,6572
AAPL,2012-12,Weighted Average Shares Diluted,6630
AAPL,2012-12,Dividends per Basic Common Share,0.38
AAPL,2012-12,Gross Margin,0.3863
AAPL,2012-12,EBITDA Margin,0.353
AAPL,2012-12,EBIT Margin,0.3242
AAPL,2012-12,Profit Margin,0.24
AAPL,2012-12,Free Cash Flow Margin,0.3872
AAPL,2012-12,EBITDA,19260
AAPL,2012-12,EBIT,17672
AAPL,2012-12,Consolidated Income,13078
AAPL,2012-09,Revenues,35966
AAPL,2012-09,Revenue Growth,0.2722
AAPL,2012-09,Cost of Revenue,21565
AAPL,2012-09,Gross Profit,14401
AAPL,2012-09,Research and Development Expense,906
AAPL,2012-09,Selling, General and Administrative Expense,2551
AAPL,2012-09,Operating Expenses,3457
AAPL,2012-09,Operating Income,10944
AAPL,2012-09,Interest Expense,0
AAPL,2012-09,Earnings before Tax,10893
AAPL,2012-09,Income Tax Expense,2670
AAPL,2012-09,Net Income to Non-Controlling Interests,0
AAPL,2012-09,Net Income from Discontinued Operations,0
AAPL,2012-09,Net Income,8223
AAPL,2012-09,Preferred Dividends Income Statement Impact,0
AAPL,2012-09,Net Income Common Stock,8223
AAPL,2012-09,EPS,1.25
AAPL,2012-09,EPS Diluted,1.24
AAPL,2012-09,Weighted Average Shares,6567
AAPL,2012-09,Weighted Average Shares Diluted,6636
AAPL,2012-09,Dividends per Basic Common Share,0.38
AAPL,2012-09,Gross Margin,0.4004
AAPL,2012-09,EBITDA Margin,0.33
AAPL,2012-09,EBIT Margin,0.3029
AAPL,2012-09,Profit Margin,0.229
AAPL,2012-09,Free Cash Flow Margin,0.1578
AAPL,2012-09,EBITDA,11874
AAPL,2012-09,EBIT,10893
AAPL,2012-09,Consolidated Income,8223
AAPL,2012-06,Revenues,35023
AAPL,2012-06,Revenue Growth,0.2258
AAPL,2012-06,Cost of Revenue,20029
AAPL,2012-06,Gross Profit,14994
AAPL,2012-06,Research and Development Expense,876
AAPL,2012-06,Selling, General and Administrative Expense,2545
AAPL,2012-06,Operating Expenses,3421
AAPL,2012-06,Operating Income,11573
AAPL,2012-06,Interest Expense,0
AAPL,2012-06,Earnings before Tax,11861
AAPL,2012-06,Income Tax Expense,3037
AAPL,2012-06,Net Income to Non-Controlling Interests,0
AAPL,2012-06,Net Income from Discontinued Operations,0
AAPL,2012-06,Net Income,8824
AAPL,2012-06,Preferred Dividends Income Statement Impact,0
AAPL,2012-06,Net Income Common Stock,8824
AAPL,2012-06,EPS,1.35
AAPL,2012-06,EPS Diluted,1.33
AAPL,2012-06,Weighted Average Shares,6556
AAPL,2012-06,Weighted Average Shares Diluted,6629
AAPL,2012-06,Dividends per Basic Common Share,0
AAPL,2012-06,Gross Margin,0.4281
AAPL,2012-06,EBITDA Margin,0.363
AAPL,2012-06,EBIT Margin,0.3387
AAPL,2012-06,Profit Margin,0.252
AAPL,2012-06,Free Cash Flow Margin,0.2322
AAPL,2012-06,EBITDA,12696
AAPL,2012-06,EBIT,11861
AAPL,2012-06,Consolidated Income,8824
AAPL,2012-03,Revenues,39186
AAPL,2012-03,Revenue Growth,0.5886
AAPL,2012-03,Cost of Revenue,20622
AAPL,2012-03,Gross Profit,18564
AAPL,2012-03,Research and Development Expense,841
AAPL,2012-03,Selling, General and Administrative Expense,2339
AAPL,2012-03,Operating Expenses,3180
AAPL,2012-03,Operating Income,15384
AAPL,2012-03,Interest Expense,0
AAPL,2012-03,Earnings before Tax,15532
AAPL,2012-03,Income Tax Expense,3910
AAPL,2012-03,Net Income to Non-Controlling Interests,0
AAPL,2012-03,Net Income from Discontinued Operations,0
AAPL,2012-03,Net Income,11622
AAPL,2012-03,Preferred Dividends Income Statement Impact,0
AAPL,2012-03,Net Income Common Stock,11622
AAPL,2012-03,EPS,1.78
AAPL,2012-03,EPS Diluted,1.76
AAPL,2012-03,Weighted Average Shares,6535
AAPL,2012-03,Weighted Average Shares Diluted,6614
AAPL,2012-03,Dividends per Basic Common Share,0
AAPL,2012-03,Gross Margin,0.4737
AAPL,2012-03,EBITDA Margin,0.415
AAPL,2012-03,EBIT Margin,0.3964
AAPL,2012-03,Profit Margin,0.297
AAPL,2012-03,Free Cash Flow Margin,0.3195
AAPL,2012-03,EBITDA,16272
AAPL,2012-03,EBIT,15532
AAPL,2012-03,Consolidated Income,11622
AAPL,2011-12,Revenues,46333
AAPL,2011-12,Revenue Growth,0.7327
AAPL,2011-12,Cost of Revenue,25630
AAPL,2011-12,Gross Profit,20703
AAPL,2011-12,Research and Development Expense,758
AAPL,2011-12,Selling, General and Administrative Expense,2605
AAPL,2011-12,Operating Expenses,3363
AAPL,2011-12,Operating Income,17340
AAPL,2011-12,Interest Expense,0
AAPL,2011-12,Earnings before Tax,17477
AAPL,2011-12,Income Tax Expense,4413
AAPL,2011-12,Net Income to Non-Controlling Interests,0
AAPL,2011-12,Net Income from Discontinued Operations,0
AAPL,2011-12,Net Income,13064
AAPL,2011-12,Preferred Dividends Income Statement Impact,0
AAPL,2011-12,Net Income Common Stock,13064
AAPL,2011-12,EPS,2
AAPL,2011-12,EPS Diluted,1.98
AAPL,2011-12,Weighted Average Shares,6517
AAPL,2011-12,Weighted Average Shares Diluted,6591
AAPL,2011-12,Dividends per Basic Common Share,0
AAPL,2011-12,Gross Margin,0.4468
AAPL,2011-12,EBITDA Margin,0.393
AAPL,2011-12,EBIT Margin,0.3772
AAPL,2011-12,Profit Margin,0.282
AAPL,2011-12,Free Cash Flow Margin,0.3504
AAPL,2011-12,EBITDA,18198
AAPL,2011-12,EBIT,17477
AAPL,2011-12,Consolidated Income,13064
AAPL,2011-09,Revenues,28270
AAPL,2011-09,Revenue Growth,0.3897
AAPL,2011-09,Cost of Revenue,16890
AAPL,2011-09,Gross Profit,11380
AAPL,2011-09,Research and Development Expense,645
AAPL,2011-09,Selling, General and Administrative Expense,2025
AAPL,2011-09,Operating Expenses,2670
AAPL,2011-09,Operating Income,8710
AAPL,2011-09,Interest Expense,0
AAPL,2011-09,Earnings before Tax,8791
AAPL,2011-09,Income Tax Expense,2168
AAPL,2011-09,Net Income to Non-Controlling Interests,0
AAPL,2011-09,Net Income from Discontinued Operations,0
AAPL,2011-09,Net Income,6623
AAPL,2011-09,Preferred Dividends Income Statement Impact,0
AAPL,2011-09,Net Income Common Stock,6623
AAPL,2011-09,EPS,1.02
AAPL,2011-09,EPS Diluted,1.01
AAPL,2011-09,Weighted Average Shares,6497
AAPL,2011-09,Weighted Average Shares Diluted,6576
AAPL,2011-09,Dividends per Basic Common Share,0
AAPL,2011-09,Gross Margin,0.4025
AAPL,2011-09,EBITDA Margin,0.33
AAPL,2011-09,EBIT Margin,0.311
AAPL,2011-09,Profit Margin,0.234
AAPL,2011-09,Free Cash Flow Margin,0.3107
AAPL,2011-09,EBITDA,9334
AAPL,2011-09,EBIT,8791
AAPL,2011-09,Consolidated Income,6623
AAPL,2011-06,Revenues,28571
AAPL,2011-06,Revenue Growth,0.8198
AAPL,2011-06,Cost of Revenue,16649
AAPL,2011-06,Gross Profit,11922
AAPL,2011-06,Research and Development Expense,628
AAPL,2011-06,Selling, General and Administrative Expense,1915
AAPL,2011-06,Operating Expenses,2543
AAPL,2011-06,Operating Income,9379
AAPL,2011-06,Interest Expense,0
AAPL,2011-06,Earnings before Tax,9551
AAPL,2011-06,Income Tax Expense,2243
AAPL,2011-06,Net Income to Non-Controlling Interests,0
AAPL,2011-06,Net Income from Discontinued Operations,0
AAPL,2011-06,Net Income,7308
